('11G', '200401101745')
('MYL', '200402111040')
('LGB', '20040122950')
('OH77', '200404031400')
('4SD', '200402272045')
('MU41', '200401111003')
('00V', '200402121155')
('B19', '200402071252')
('2LL9', '200404131122')
('89NE', '200404141730')
('NY90', '20040112915')
('AR86', '200403022114')
('57VA', '200403122230')
('FA17', '200403141800')
('6B6', '200403212100')
('SLC', '20040326810')
('AZ58', '200404021725')
('C01', '200401281040')
('7Y4', '200401171230')
('OK17', '200402061140')
('GA90', '200402161440')
('4IA2', '200401031315')
('MY35', '200402111825')
('MYL', '20040216700')
('7A3', '20040119106')
('YUM', '200403071736')
('62NH', '200403291935')
('AL53', '200401011900')
('EXI', '200401021811')
('B16', '200402122130')
('EKO', '200404041609')
('0MI8', '200312222005')
('8A7', '200312291000')
('2OK2', '200401021625')
('S17', '200402291320')
('HQM', '200404151728')
('ELA', '200403141458')
('BED', '200401241440')
('JRB', '20040123500')
('HI63', '200403021730')
('II67', '20040331945')
('10OK', '20040404810')
('ABY', '200404091415')
('8V6', '200401021630')
('91IS', '200403082155')
('I50', '200404081730')
('NY35', '200402061709')
('OXB', '200402061709')
('26N', '200402061709')
('BOK', '200401031930')
('LA05', '200401231250')
('LOZ', '200401231250')
('ACK', '200401231250')
('8N8', '200401231250')
('E25', '20040402920')
('KYK', '200402281446')
('2S7', '200402121752')
('11TX', '20040306130')
('WY19', '200403151800')
('DIJ', '200403281600')
('P04', '200403231923')
('3VA8', '20040321220')
('MU41', '200403211515')
('CGE', '200403221430')
('S45', '200403141645')
('S43', '200403051100')
('PYG', '200403051100')
('1A6', '200403051100')
('JXN', '200403032100')
('LXY', '200402251555')
('RNO', '200402241722')
('62K', '200402161115')
('0L7', '20040108715')
('X44', '200312221806')
('08MO', '200312221806')
('90CO', '200312221705')
('1J0', '200312241930')
('2C6', '200401031212')
('MN26', '200402101700')
('ASJ', '200402082000')
('PS40', '200404081130')
('3M0', '200401101830')
('PSO', '200403261020')
('SOW', '20040217545')
('AUO', '20040223849')
('WHP', '200401301240')
('SC36', '20040128900')
('CD13', '20040128900')
('GE00', '20040128900')
('OL23', '20040128900')
('PS56', '20040128900')
('72NE', '20040128900')
('15AR', '200312201530')
('97FL', '200401151810')
('NY90', '20040114630')
('BUY', '200401081400')
('5T6', '200402112115')
('FLG', '200312231100')
('O22', '200312271542')
('6Q0', '200401082315')
('F86', '20040131140')
('4G8', '200401241648')
('PYG', '200312211330')
('SEZ', '200312251825')
('IL54', '200403041958')
('08R', '2004012145')
('L35', '200403051445')
('IGM', '200402071320')
('D29', '200402071320')
('LL95', '200402071320')
('E25', '200402071320')
('CT33', '200402071320')
('23IS', '200402071320')
('19IN', '200402281145')
('08MT', '200312301300')
('10NH', '200406161450')
('3TX6', '200405221030')
('BIL', '200406081854')
('NY21', '200405111132')
('MU41', '20040423958')
('JXN', '200404191400')
('9CA9', '20040522800')
('SMU', '200405151130')
('FPR', '200404251230')
('S05', '200404251230')
('NY89', '200406231000')
('0E0', '200407011500')
('C83', '200406231630')
('21NE', '200407102020')
('OA12', '200405141430')
('SUS', '200406242110')
('FWS', '200405231900')
('5B9', '200406171240')
('BED', '200405121400')
('75NJ', '200407021950')
('BTM', '200404211230')
('CPS', '200406041845')
('90CO', '200406041845')
('1J0', '200405272257')
('2C6', '200405061500')
('MN26', '200405061500')
('ASJ', '200405211030')
('PS40', '200406062135')
('BOS', '200406161130')
('EVB', '200406292100')
('IJD', '200406011045')
('MS69', '200407061500')
('9LA6', '200407051458')
('3MD9', '200406151430')
('ELY', '200405241800')
('PN00', '200405221416')
('TE96', '200404301920')
('CVN', '20040521830')
('PUW', '200405011100')
('0L7', '200404182030')
('ATW', '200404281612')
('MU41', '200407101643')
('U07', '200407101643')
('VNC', '200404171125')
('PAE', '200406011203')
('CVX', '20040615915')
('DSM', '200406271230')
('3TE3', '200406241356')
('DTS', '20040709820')
('SCM', '200404191255')
('3N6', '20040518450')
('ID75', '200405311610')
('HOT', '200405311610')
('1H6', '200404191800')
('MKJ', '200405291300')
('UNV', '200407031030')
('3O8', '200405031914')
('2XS1', '20040601830')
('09K', '200405232110')
('HFD', '200406251600')
('K43', '200405231138')
('K49', '200405111250')
('I99', '200404241642')
('N85', '20040627555')
('APA', '200405011100')
('L35', '20040418807')
('AZ37', '20040628930')
('OTM', '200405011750')
('MTH', '200405181400')
('K77', '200406211359')
('GA20', '20040711530')
('20NY', '200404302000')
('66B', '200405041930')
('SHV', '200405081135')
('RPX', '200407081310')
('DWH', '200407101050')
('MYF', '200406091340')
('YKN', '20040613800')
('AK49', '20040605815')
('TYL', '200406071036')
('IL07', '20040613830')
('SN46', '20040425845')
('T14', '200406271135')
('4VA6', '200406281509')
('VT39', '200406301800')
('3WA0', '200407041330')
('1FA3', '200404202340')
('7NC2', '200406181726')
('GYR', '200406181726')
('5KY5', '200406121400')
('KAL', '200406172320')
('FMZ', '200406131015')
('AZ81', '200405232113')
('STP', '200405232113')
('42A', '200405232113')
('MT46', '200406011600')
('0NK9', '20040608900')
('30F', '200407111430')
('35NJ', '200405231605')
('PSB', '200406012130')
('22GA', '20040501900')
('K32', '200406081100')
('ME85', '200406242345')
('OH36', '200408221500')
('4WA8', '200409111201')
('90CO', '200408061959')
('1J0', '20040903945')
('2C6', '200408181815')
('MN26', '200408091730')
('ASJ', '200408112000')
('PS40', '20040828945')
('O69', '200408051200')
('PRC', '200409181006')
('AZ37', '200408011430')
('FD84', '20040927535')
('LA65', '20040927535')
('JGG', '20040927535')
('U06', '20040927535')
('NM00', '200407271329')
('MBT', '200408032153')
('CGA', '20040813730')
('CO21', '200407151555')
('86OK', '200407121530')
('3GA0', '200407241440')
('01C', '200407132220')
('MU41', '200408111021')
('42KY', '200409221630')
('DUJ', '200409261830')
('4A0', '200407261505')
('HWO', '200409111640')
('9CA9', '20040714900')
('57GA', '20040930710')
('TPO', '20040918815')
('GPZ', '200409031907')
('TEW', '200409031907')
('BID', '200409031907')
('O43', '200409031907')
('ANP', '200408071021')
('SD83', '20040723930')
('MU41', '200409011630')
('MU70', '200408281730')
('84NY', '200407181500')
('PA83', '200408041410')
('51VA', '200408141600')
('BGQ', '20040821956')
('66B', '200410071945')
('Z13', '20040930200')
('KKI', '200409291845')
('TTD', '200408151630')
('2IA7', '20040723830')
('F43', '200408071243')
('3DW', '200408071243')
('DTN', '200408071243')
('S98', '200407141220')
('MU41', '20040801745')
('6TA3', '200408211125')
('TVL', '200407241845')
('6A2', '20040812734')
('VA18', '20040713535')
('61B', '200407301000')
('MS75', '200408111110')
('FL78', '200409101456')
('22II', '20040818535')
('1OH9', '200409211945')
('XS52', '200409191840')
('7WI4', '20040911815')
('RIF', '200409051315')
('BOI', '200409121745')
('1R4', '200409102115')
('OH03', '200409102115')
('40G', '200409102115')
('CL13', '200409102115')
('4AR5', '200409102115')
('2IA7', '20041003930')
('F43', '200409061500')
('3DW', '200408091140')
('4AK8', '200408241200')
('C59', '200408212350')
('4B1', '200408151040')
('5CL2', '20040818348')
('IGQ', '200408151615')
('HLG', '200408131320')
('5LA0', '200408071136')
('SNK', '200408051100')
('FXE', '200408071529')
('BOI', '20040807820')
('OAK', '20040714715')
('ACK', '200408281000')
('TEB', '200407231900')
('5LA0', '200407151530')
('M01', '200407151735')
('42A', '200408061800')
('2U7', '200408101605')
('FLG', '200408101605')
('ACV', '200408181730')
('H80', '20040914832')
('04W', '20040909614')
('51NC', '20040716930')
('8TN8', '200408211600')
('MU41', '200409091108')
('CJJ', '200408031745')
('86NC', '200408031745')
('39II', '200409191630')
('27MI', '200408261250')
('VTN', '200408041615')
('WV18', '200408081235')
('CO82', '200408081235')
('7V3', '200408272145')
('OXB', '200408272145')
('26N', '200408272145')
('23NH', '200408241500')
('43OI', '20040731850')
('2R1', '200409291430')
('LWV', '20041002940')
('CGZ', '200407181709')
('BOK', '200409201530')
('GCC', '200409051513')
('SZP', '200408182000')
('ISZ', '200410211405')
('XA25', '200410161705')
('1CD5', '200412081224')
('CGA', '200412221730')
('CO21', '2004102045')
('86OK', '20041013738')
('5K6', '200410251335')
('PWM', '20041025830')
('PAN', '200411191530')
('FA81', '20041219945')
('RNO', '200411141718')
('NH22', '200410191051')
('LNS', '200410281720')
('LNC', '20041009920')
('MWC', '200412081207')
('1TX1', '20041106900')
('IXD', '200410291430')
('61B', '200410171130')
('ANP', '200410271732')
('SD83', '200411241209')
('LZU', '200411141220')
('FYV', '200411061630')
('FCH', '200411061630')
('SC19', '200411061630')
('HI36', '200410231045')
('7B2', '20041201740')
('W48', '200411141605')
('SLG', '200411262015')
('GE27', '200411302135')
('51GA', '200412041430')
('SMD', '200412041430')
('94KS', '200412141735')
('MD66', '200412081100')
('MT12', '200412071940')
('8NE3', '20041125730')
('22OK', '20041125730')
('01TE', '200411301200')
('VA75', '200411241725')
('14I', '200411201015')
('OJC', '20041128950')
('AZ37', '200411171330')
('GA06', '200411181500')
('BZN', '200411191837')
('CT33', '200411131212')
('23IS', '20041113516')
('19IN', '200411191947')
('08MT', '20041109420')
('10NH', '200410301725')
('3TX6', '200410291330')
('9B1', '200410081628')
('W95', '200410261306')
('4AZ7', '2004101034')
('SQL', '200412301143')
('7AK8', '200412261430')
('6TX8', '200412181855')
('AXX', '200412301000')
('RED', '20041015115')
('WI50', '20041216610')
('5U0', '200410281600')
('56PA', '200410131300')
('E35', '200410311130')
('HND', '200410292355')
('67CL', '200412182215')
('1II3', '200411141015')
('W50', '200411131223')
('1MT4', '200412121645')
('OR18', '200412171200')
('6S4', '200410151825')
('PN08', '200410231245')
('SC12', '20041207140')
('COS', '200410241235')
('06U', '200501011122')
('PUB', '200501011700')
('SRV', '200501041432')
('GXY', '200501021340')
('DVO', '200501032255')
('MU41', '200501031245')
('8S2', '200501031245')
('2AL5', '200501052303')
('E37', '200501082202')
('67OK', '200501082202')
('7TE4', '200501082202')
('SBA', '200501082202')
('61AR', '200501082202')
('DET', '200501082202')
('35ME', '200501082202')
('AZ85', '200501082202')
('TPH', '200501072330')
('CRQ', '20050108815')
('GBD', '20050110745')
('WI28', '200501061832')
('XS77', '200501081315')
('PWA', '200501081315')
('LVK', '200501081315')
('T35', '200501081315')
('OJC', '200501101130')
('OJC', '200501091130')
('Z84', '200501202020')
('CHO', '200501111817')
('AHH', '20050112835')
('I04', '200501141030')
('52OK', '200501141025')
('FRG', '200501151225')
('72NE', '200501151225')
('GFK', '200501151225')
('JOT', '200501151225')
('FPK', '200501151225')
('72NE', '200502101435')
('4AZ7', '200502101435')
('SQL', '200502101435')
('CL35', '200501251150')
('OMN', '20050125730')
('SLC', '200501282217')
('CWA', '200501282217')
('OWP', '200501282217')
('SPG', '200501251635')
('ILG', '200502012251')
('3MO7', '200502051315')
('75NJ', '200502051600')
('CD04', '200502081955')
('IAD', '200502101830')
('31OH', '200502102030')
('BVX', '200502091600')
('MU41', '200502121927')
('9NC3', '200502091110')
('8TX3', '200502061820')
('AK38', '200503131830')
('AL82', '200503111855')
('63MI', '20050311843')
('OH87', '200503191130')
('0OR0', '200503191700')
('SC77', '20050326742')
('1WA4', '20050326742')
('61B', '200503231000')
('CKN', '200502211030')
('MHV', '200502211133')
('TOC', '200502282300')
('VLL', '20050306831')
('E25', '200503061135')
('3CK', '200503142315')
('4AZ7', '200502211210')
('SQL', '200502211210')
('MCG', '200503111300')
('16Z', '200503121230')
('0AK0', '200502151122')
('CDD', '200503261405')
('AVL', '200503141600')
('42A', '200503101450')
('LVS', '200503021110')
('CFJ', '20050301930')
('42A', '200503181000')
('Z59', '20050321900')
('BET', '20050318845')
('TMB', '200504271300')
('7NJ0', '200504271300')
('I61', '200504271300')
('MU41', '200505281155')
('GVL', '200504211630')
('WHP', '200505231030')
('LNA', '200504071430')
('OKK', '20050514800')
('CPS', '200504271615')
('SLC', '200503301445')
('LEE', '200505072051')
('MN47', '200504301410')
('8W3', '20050518930')
('7G4', '20050407909')
('UOX', '200504081030')
('MO02', '200504221500')
('7U4', '200504181041')
('61S', '200505201640')
('TCC', '200505191815')
('3TN9', '200505171830')
('AKN', '200504211709')
('5U0', '20050519944')
('MU41', '200504101107')
('54U', '200504251330')
('U60', '200505211610')
('CD32', '200505271948')
('SUS', '200505041204')
('F00', '20050413645')
('IS37', '200504161745')
('27W', '200505261511')
('56CL', '200504021200')
('TVL', '20050529915')
('13W', '20050525945')
('Z40', '20050519830')
('PAQ', '200505281630')
('HFD', '200505261644')
('FUL', '200504041310')
('1L9', '200504052200')
('JYO', '200504052107')
('COE', '200504091100')
('FL90', '200504211300')
('TX49', '20050508915')
('TA67', '20050425949')
('FSP', '200503292020')
('4AK8', '200504111604')
('LVK', '20050508810')
('2S2', '200504021120')
('5C1', '200505141530')
('WV11', '20050525800')
('TEB', '200505161245')
('RVS', '200504101515')
('31OH', '200504181202')
('CSG', '200504181202')
('SPI', '200504181202')
('CCB', '200504031457')
('WST', '200505101005')
('67WA', '200505101005')
('BCT', '200505101005')
('FCH', '20050328942')
('CO81', '200505121417')
('PR06', '200505071637')
('MSY', '200504131700')
('SPI', '200504131700')
('FAT', '200504131700')
('IIK', '200504131700')
('9LA6', '200505201500')
('3MD9', '200504031720')
('BUY', '200505081519')
('TN20', '20050511730')
('O15', '200504141500')
('SFO', '200505231000')
('MHT', '200504081200')
('FCM', '200506261050')
('CXP', '200507081030')
('0PA9', '200507081030')
('1CO8', '200506271520')
('2TX6', '200507251033')
('CL44', '200507251115')
('22GA', '20050723812')
('K32', '200508171715')
('ME85', '200506181515')
('OH36', '200506111315')
('4WA8', '200507281230')
('L18', '200506251130')
('D98', '200506261715')
('IKV', '20050909715')
('5MS3', '20050622941')
('FD82', '200506071455')
('8MN8', '200506081831')
('OH92', '200507022045')
('PDK', '20050804711')
('9VG9', '200506051359')
('FLL', '200507041500')
('TOG', '20050821930')
('BOK', '200506151415')
('5B3', '200506151415')
('8OR0', '200506151415')
('MU41', '200506171638')
('BDR', '200508211705')
('O16', '200508081100')
('RYN', '200506231530')
('7KY2', '200506251100')
('2MT1', '200509061321')
('5IL1', '200506181904')
('LL53', '200507171700')
('MT19', '200508012152')
('OR54', '200508012152')
('RHV', '20050803750')
('TVL', '200506111520')
('CT89', '200506102200')
('JVL', '200508161945')
('0A7', '200508161945')
('LEX', '200509051700')
('ENW', '200509051330')
('L94', '20050819830')
('MRY', '20050911940')
('BOS', '200507121730')
('4AZ7', '200508061218')
('SQL', '20050615800')
('ADS', '20050814840')
('MLS', '200509121200')
('MU41', '200508251700')
('AZ81', '200509051904')
('CD38', '200508082230')
('SDL', '200509071030')
('ACK', '20050804745')
('VNC', '200509151300')
('RYN', '200509101610')
('7KY2', '200507021530')
('2MT1', '200508261605')
('LHD', '200506191300')
('SFO', '20050609933')
('MD12', '200506131600')
('MTV', '200506131600')
('PIA', '200508291700')
('CA89', '200506111300')
('ILE', '200508162145')
('WBQ', '200509151815')
('75PN', '200507051848')
('ISZ', '200507231430')
('MS75', '200506291300')
('FL78', '200507291745')
('22II', '200507221620')
('1OH9', '200507282150')
('XS52', '200507241620')
('7WI4', '20050705730')
('27W', '200507301030')
('SAT', '200507091630')
('LVS', '200507301245')
('1AL6', '200507151345')
('GA24', '20050715603')
('1OK4', '200507221905')
('67CL', '200507191515')
('1II3', '200507071030')
('W50', '200507161030')
('1MT4', '20050719630')
('OR18', '200507172030')
('6S4', '200507172030')
('PN08', '200507172030')
('SC12', '200507061330')
('BLH', '20050731800')
('95TS', '200507062030')
('DE31', '200507281145')
('GRE', '200507021407')
('52B', '200507021130')
('FRR', '200507281255')
('9B1', '200507291650')
('44C', '200507141945')
('40G', '200507031430')
('K15', '200509041100')
('FL57', '200508081945')
('92C', '200507281440')
('FKK', '200508231412')
('CBE', '200506291530')
('TCT', '200506291530')
('P52', '200506291530')
('IL57', '200506291530')
('1C8', '200508041049')
('6LA1', '200506231730')
('0MT5', '200509021430')
('4KY3', '200508281450')
('PGR', '200508241130')
('31AZ', '200506141338')
('6MN9', '200507211030')
('MO2', '200506182030')
('AGS', '200506182030')
('I58', '200507081400')
('OWA', '200506031430')
('BPK', '20050705400')
('MI97', '200506241545')
('0O2', '200507132013')
('32IS', '200507132013')
('PA75', '200507132013')
('0U8', '200507061525')
('80NC', '200507061525')
('13VG', '200509141030')
('NGU', '20050617830')
('8N8', '200509151730')
('HYL', '20050911820')
('CNO', '200509011200')
('SC99', '200508171008')
('RIR', '200509021215')
('GLS', '200508161130')
('L41', '200508061604')
('42A', '200509111000')
('GTF', '200508091015')
('ASE', '200507141900')
('ABQ', '200508061708')
('2S0', '200506161130')
('TOA', '200506171659')
('AZ37', '200506171659')
('L35', '200506101358')
('IFP', '200601201330')
('SIT', '200603311045')
('ACK', '200509191545')
('BCT', '200509251440')
('IAD', '200510041022')
('MI50', '200510201400')
('NGU', '200604011800')
('RYN', '20051110745')
('7KY2', '200510071208')
('2MT1', '200604061400')
('CRP', '200510151530')
('MSL', '20051008830')
('SBX', '200509241105')
('9CA9', '200511081435')
('LAL', '200510202000')
('1NY3', '200509211015')
('RLD', '200509221650')
('93C', '200510261545')
('AR17', '200512111547')
('SPG', '200510091145')
('MBA', '200511011330')
('RWI', '200509211132')
('Z20', '200510041705')
('A61', '200510131530')
('MS04', '200510091404')
('2M0', '200509211007')
('Z59', '200509211945')
('BET', '200511091835')
('DUY', '200509301634')
('AL21', '200509181045')
('5MI8', '200509201600')
('MU65', '200510091950')
('4KY3', '200510081630')
('6OH6', '200603311240')
('MRI', '20051118900')
('ISZ', '200510231330')
('YAK', '200511271600')
('2Y3', '200601061230')
('CXP', '200601061230')
('0PA9', '200601061230')
('DFW', '200601061230')
('O22', '200601061230')
('6Q0', '200601061230')
('F86', '200511271048')
('4G8', '200601291230')
('0L7', '200601251335')
('MO30', '200512161552')
('6IA5', '200601172100')
('3J6', '200512311830')
('03II', '200601021229')
('MS62', '200512212100')
('MKO', '200601131557')
('SC81', '200509181017')
('SC88', '200511281700')
('4SC4', '20060102652')
('4VA1', '200512161020')
('FA17', '200510271230')
('72NE', '200511072340')
('3OH2', '20051223915')
('TEX', '20051223915')
('42FD', '20051223915')
('FD31', '20051223915')
('CD04', '200512261245')
('CO82', '200601171805')
('MCD', '200510141140')
('AZ81', '200601011900')
('LIC', '200601011442')
('AID', '200512111130')
('6W6', '200512131424')
('THA', '200511221843')
('AR86', '200603081030')
('LGA', '200603151000')
('CDK', '200603011800')
('3MO7', '200604071442')
('Z59', '200603191635')
('BET', '200605031410')
('MOU', '200605031410')
('FYV', '200605031410')
('IAD', '200605031410')
('CD04', '200603291445')
('DPA', '200603251100')
('GNU', '200602251020')
('BOS', '200604221630')
('BGR', '200604221630')
('SEE', '200603281700')
('MU41', '200604301657')
('ENA', '20060505830')
('FMY', '200604121200')
('MBT', '200601221746')
('CBF', '20060406845')
('5AK0', '200604211245')
('JAX', '200604211245')
('PVD', '200604211245')
('2IL4', '200604211245')
('TRK', '200604211245')
('ILI', '200604211245')
('JFK', '200604191340')
('LIT', '200604192035')
('0FD6', '20060330800')
('1M7', '200604301600')
('TEB', '200604281300')
('DUY', '200510151600')
('29IL', '200601121730')
('35II', '200512291305')
('6NC4', '200603041130')
('81OI', '20060124847')
('LHD', '20060316900')
('AUS', '20060325930')
('OME', '200604171026')
('AKN', '200604161106')
('Z59', '200604071000')
('BET', '200603211000')
('LHD', '200605071030')
('TIP', '200604231245')
('FA44', '200604281733')
('IS47', '200604252130')
('4II8', '200605021845')
('7MN8', '200604241440')
('ILI', '200603041600')
('5AK1', '2005092315')
('BLG', '200512281600')
('AXA', '200604221314')
('IA03', '200605041510')
('5NK', '200605041510')
('4KY3', '200604121537')
('TLT', '200604111248')
('HNS', '200604071945')
('3Z9', '200603251055')
('T40', '200604151150')
('JWN', '20060121950')
('BCV', '200604191114')
('PSP', '200604231240')
('MD47', '200603091653')
('01MN', '200603101335')
('5MN5', '20060317700')
('MU41', '200603181500')
('RDU', '200603291630')
('ANP', '20060421300')
('SD83', '20060421300')
('2TX3', '20060421300')
('AQY', '20060421300')
('C45', '20060421300')
('HHR', '20060421300')
('IDA', '20051116630')
('7LA2', '20051012845')
('TEB', '200510281005')
('HWY', '20051111845')
('DE31', '200512091100')
('GRE', '200511141450')
('52B', '200511141450')
('MRI', '200510171032')
('T88', '200510211615')
('CPS', '200509291500')
('GNV', '20060306815')
('MRI', '200603251525')
('O22', '200603251525')
('6Q0', '20060331730')
('F86', '200509221200')
('4G8', '20051008800')
('ID76', '200604231820')
('GRI', '200601242023')
